measurement_id,target_uri,target_name,target_type,target_category,variable_uri,variable_name,variable_unit,value,date,confidence,measurement_method,operator,treatment,block,replicate,notes
DEMO_000071,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0501,Block2-Low-N-Rep01-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,68.0,2025-05-07 05:34:14,0.97,Remote sensing,researcher_01,Low-N,N/A,N/A,Demo measurement day 1 - Leaf Count
DEMO_000072,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block7-high-n-rep04,Block7-High-N-Rep04,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,21.9,2025-05-07 01:45:31,0.946,Manual,sensor_system,High-N,7,4,Demo measurement day 1 - Stem Diameter
DEMO_000073,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block2-control-rep01,Block2-Control-Rep01,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#light_intensity,Light Intensity,μmol/m²/s,320.42,2025-05-07 03:31:18,0.94,Semi-automated,researcher_02,Control,2,1,Demo measurement day 1 - Light Intensity
DEMO_000074,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0246,Block1-Heat-Rep10-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#plant_height,Plant Height,cm,125.4,2025-05-07 05:36:26,0.937,Remote sensing,field_team,Heat,N/A,N/A,Demo measurement day 1 - Plant Height
DEMO_000075,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0906,Block3-Heat-Rep02-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#plant_height,Plant Height,cm,82.8,2025-05-06 22:33:22,0.917,Remote sensing,sensor_system,Heat,N/A,N/A,Demo measurement day 1 - Plant Height
DEMO_000076,http://www.phenome-fppn.fr/platform/diaphen/2024/sensor-light-07,Light-Sensor-07,http://www.opensilex.org/vocabulary/oeso#SensingDevice,sensor,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#chlorophyll_content,Chlorophyll Content,SPAD,34.57,2025-05-06 20:05:22,0.939,Automated,field_team,None,N/A,N/A,Demo measurement day 1 - Chlorophyll Content
DEMO_000077,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block5-control-rep07,Block5-Control-Rep07,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,0.71,2025-05-06 20:15:06,0.923,Automated,sensor_system,Control,5,7,Demo measurement day 1 - Stomatal Conductance
DEMO_000078,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0124,Block1-High-N-Rep05-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,1.1,2025-05-07 05:48:29,0.92,Automated,field_team,High-N,N/A,N/A,Demo measurement day 1 - Stomatal Conductance
DEMO_000079,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0140,Block1-High-N-Rep08-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,150.0,2025-05-06 20:49:30,0.942,Manual,researcher_01,High-N,N/A,N/A,Demo measurement day 1 - Dry Biomass
DEMO_000080,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0280,Block1-Cold-Rep06-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,16.0,2025-05-06 21:25:19,0.924,Automated,researcher_02,Cold,N/A,N/A,Demo measurement day 1 - Leaf Count
DEMO_000081,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0527,Block2-Low-N-Rep06-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#fresh_biomass,Fresh Biomass,g,628.44,2025-05-07 06:00:13,0.949,Remote sensing,researcher_03,Low-N,N/A,N/A,Demo measurement day 1 - Fresh Biomass
DEMO_000082,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0913,Block3-Heat-Rep03-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#root_length,Root Length,cm,19.7,2025-05-07 06:26:42,0.939,Automated,field_team,Heat,N/A,N/A,Demo measurement day 1 - Root Length
DEMO_000083,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block4-salt-rep07,Block4-Salt-Rep07,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#photosynthesis_rate,Photosynthesis Rate,μmol/m²/s,8.47,2025-05-06 20:23:51,0.962,Semi-automated,sensor_system,Salt,4,7,Demo measurement day 1 - Photosynthesis Rate
DEMO_000084,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0077,Block1-Drought-Rep06-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,3.2,2025-05-07 00:57:56,0.896,Manual,researcher_03,Drought,N/A,N/A,Demo measurement day 1 - Stem Diameter
DEMO_000085,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block2-control-rep07,Block2-Control-Rep07,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#precipitation,Precipitation,mm,29.6,2025-05-07 05:14:24,0.925,Automated,researcher_03,Control,2,7,Demo measurement day 1 - Precipitation
DEMO_000086,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0827,Block3-High-N-Rep06-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#water_use_efficiency,Water Use Efficiency,μmol/mmol,2.58,2025-05-06 17:22:51,0.899,Semi-automated,researcher_03,High-N,N/A,N/A,Demo measurement day 1 - Water Use Efficiency
DEMO_000087,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block3-salt-rep03,Block3-Salt-Rep03,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#wind_speed,Wind Speed,m/s,13.06,2025-05-06 18:50:26,0.891,Remote sensing,researcher_02,Salt,3,3,Demo measurement day 1 - Wind Speed
DEMO_000088,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0796,Block3-Drought-Rep10-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,3.1,2025-05-07 06:25:18,0.856,Manual,sensor_system,Drought,N/A,N/A,Demo measurement day 1 - Stem Diameter
DEMO_000089,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block7-control-rep01,Block7-Control-Rep01,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#plant_height,Plant Height,cm,127.8,2025-05-07 05:04:17,0.94,Manual,field_team,Control,7,1,Demo measurement day 1 - Plant Height
DEMO_000090,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0298,Block1-Cold-Rep10-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#fresh_biomass,Fresh Biomass,g,550.86,2025-05-07 06:07:09,0.918,Remote sensing,sensor_system,Cold,N/A,N/A,Demo measurement day 1 - Fresh Biomass
DEMO_000091,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0674,Block2-Salt-Rep05-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,12.3,2025-05-07 05:54:52,0.923,Semi-automated,researcher_01,Salt,N/A,N/A,Demo measurement day 1 - Stem Diameter
DEMO_000092,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block2-heat-rep10,Block2-Heat-Rep10,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,127.9,2025-05-07 06:20:08,0.927,Manual,researcher_02,Heat,2,10,Demo measurement day 1 - Dry Biomass
DEMO_000093,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0360,Block2-Control-Rep02-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,23.0,2025-05-06 16:37:41,0.924,Semi-automated,sensor_system,Control,N/A,N/A,Demo measurement day 1 - Leaf Count
DEMO_000094,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0574,Block2-Heat-Rep05-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#root_length,Root Length,cm,16.1,2025-05-06 17:17:41,0.929,Remote sensing,field_team,Heat,N/A,N/A,Demo measurement day 1 - Root Length
DEMO_000095,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block2-salt-rep04,Block2-Salt-Rep04,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,4.68,2025-05-06 20:58:53,0.972,Automated,researcher_02,Salt,2,4,Demo measurement day 1 - Leaf Area Index
DEMO_000096,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0635,Block2-Cold-Rep07-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#fresh_biomass,Fresh Biomass,g,433.99,2025-05-06 20:00:42,0.91,Semi-automated,researcher_03,Cold,N/A,N/A,Demo measurement day 1 - Fresh Biomass
DEMO_000097,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0598,Block2-Heat-Rep10-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,0.56,2025-05-07 05:04:09,0.944,Automated,sensor_system,Heat,N/A,N/A,Demo measurement day 1 - Stomatal Conductance
DEMO_000098,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0086,Block1-Drought-Rep08-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#root_length,Root Length,cm,10.3,2025-05-06 20:59:40,0.946,Remote sensing,researcher_01,Drought,N/A,N/A,Demo measurement day 1 - Root Length
DEMO_000099,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block4-low-n-rep01,Block4-Low-N-Rep01,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#chlorophyll_content,Chlorophyll Content,SPAD,58.68,2025-05-06 18:10:23,0.945,Semi-automated,researcher_03,Low-N,4,1,Demo measurement day 1 - Chlorophyll Content
DEMO_000100,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0187,Block1-Low-N-Rep08-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,4.47,2025-05-06 21:17:24,0.895,Semi-automated,field_team,Low-N,N/A,N/A,Demo measurement day 1 - Leaf Area Index
DEMO_000101,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0653,Block2-Salt-Rep01-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,15.1,2025-05-07 05:28:34,0.899,Remote sensing,researcher_01,Salt,N/A,N/A,Demo measurement day 1 - Stem Diameter
DEMO_000102,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0977,Block3-Cold-Rep06-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,71.84,2025-05-06 20:16:53,0.852,Manual,researcher_03,Cold,N/A,N/A,Demo measurement day 1 - Dry Biomass
DEMO_000103,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block2-drought-rep07,Block2-Drought-Rep07,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#chlorophyll_content,Chlorophyll Content,SPAD,37.83,2025-05-06 20:35:46,0.946,Automated,field_team,Drought,2,7,Demo measurement day 1 - Chlorophyll Content
DEMO_000104,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block7-control-rep10,Block7-Control-Rep10,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,90.19,2025-05-06 18:09:21,0.947,Remote sensing,researcher_01,Control,7,10,Demo measurement day 1 - Dry Biomass
DEMO_000105,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0262,Block1-Cold-Rep03-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,50.23,2025-05-06 17:29:01,0.942,Semi-automated,researcher_02,Cold,N/A,N/A,Demo measurement day 1 - Dry Biomass
DEMO_000106,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block4-heat-rep07,Block4-Heat-Rep07,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#air_temperature,Air Temperature,°C,26.5,2025-05-06 23:04:47,0.9,Remote sensing,sensor_system,Heat,4,7,Demo measurement day 1 - Air Temperature
DEMO_000107,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block3-high-n-rep06,Block3-High-N-Rep06,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#relative_humidity,Relative Humidity,%,49.8,2025-05-06 23:56:11,0.886,Semi-automated,researcher_03,High-N,3,6,Demo measurement day 1 - Relative Humidity
DEMO_000108,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0568,Block2-Heat-Rep04-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,0.45,2025-05-06 17:52:14,0.9,Semi-automated,researcher_01,Heat,N/A,N/A,Demo measurement day 1 - Stomatal Conductance
DEMO_000109,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0811,Block3-High-N-Rep03-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,4.93,2025-05-06 23:33:32,0.894,Manual,researcher_01,High-N,N/A,N/A,Demo measurement day 1 - Leaf Area Index
DEMO_000110,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0541,Block2-Low-N-Rep09-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,0.26,2025-05-06 22:49:01,0.929,Automated,field_team,Low-N,N/A,N/A,Demo measurement day 1 - Stomatal Conductance
DEMO_000111,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0840,Block3-High-N-Rep08-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#root_length,Root Length,cm,45.0,2025-05-07 03:33:39,0.882,Manual,sensor_system,High-N,N/A,N/A,Demo measurement day 1 - Root Length
DEMO_000112,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0270,Block1-Cold-Rep04-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#plant_height,Plant Height,cm,48.8,2025-05-06 22:17:24,0.906,Semi-automated,researcher_03,Cold,N/A,N/A,Demo measurement day 1 - Plant Height
DEMO_000113,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block6-high-n-rep09,Block6-High-N-Rep09,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,25.0,2025-05-07 05:16:06,0.969,Automated,researcher_02,High-N,6,9,Demo measurement day 1 - Leaf Count
DEMO_000114,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block1-cold-rep04,Block1-Cold-Rep04,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#soil_pH,Soil pH,pH,8.0,2025-05-06 21:55:20,0.924,Remote sensing,researcher_03,Cold,1,4,Demo measurement day 1 - Soil pH
DEMO_000115,http://www.phenome-fppn.fr/platform/diaphen/2024/sensor-weather-09,Weather-Sensor-09,http://www.opensilex.org/vocabulary/oeso#SensingDevice,sensor,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#soil_pH,Soil pH,pH,8.0,2025-05-07 00:39:42,0.953,Remote sensing,researcher_02,None,N/A,N/A,Demo measurement day 1 - Soil pH
DEMO_000116,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0988,Block3-Cold-Rep08-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#water_use_efficiency,Water Use Efficiency,μmol/mmol,1.13,2025-05-06 22:29:55,0.897,Semi-automated,researcher_03,Cold,N/A,N/A,Demo measurement day 1 - Water Use Efficiency
DEMO_000117,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0116,Block1-High-N-Rep04-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,1.22,2025-05-06 21:38:05,0.985,Automated,researcher_01,High-N,N/A,N/A,Demo measurement day 1 - Stomatal Conductance
DEMO_000118,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0228,Block1-Heat-Rep06-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,0.74,2025-05-07 03:56:49,0.94,Automated,researcher_01,Heat,N/A,N/A,Demo measurement day 1 - Stomatal Conductance
DEMO_000119,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0339,Block1-Salt-Rep08-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,18.1,2025-05-06 18:05:12,0.934,Semi-automated,sensor_system,Salt,N/A,N/A,Demo measurement day 1 - Stem Diameter
DEMO_000120,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0371,Block2-Control-Rep05-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,7.52,2025-05-06 23:02:46,0.931,Manual,researcher_03,Control,N/A,N/A,Demo measurement day 1 - Leaf Area Index
DEMO_000121,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0856,Block3-Low-N-Rep02-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,81.97,2025-05-06 22:04:47,0.85,Manual,researcher_03,Low-N,N/A,N/A,Demo measurement day 1 - Dry Biomass
DEMO_000122,http://www.phenome-fppn.fr/platform/diaphen/2024/sensor-weather-16,Weather-Sensor-16,http://www.opensilex.org/vocabulary/oeso#SensingDevice,sensor,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#co2_concentration,CO2 Concentration,ppm,836.29,2025-05-07 02:56:08,0.978,Automated,researcher_01,None,N/A,N/A,Demo measurement day 1 - CO2 Concentration
DEMO_000123,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block6-salt-rep07,Block6-Salt-Rep07,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#precipitation,Precipitation,mm,31.6,2025-05-07 05:49:02,0.938,Automated,researcher_01,Salt,6,7,Demo measurement day 1 - Precipitation
DEMO_000124,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0734,Block3-Control-Rep07-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#plant_height,Plant Height,cm,117.2,2025-05-07 05:02:08,0.956,Remote sensing,researcher_02,Control,N/A,N/A,Demo measurement day 1 - Plant Height
DEMO_000125,http://www.phenome-fppn.fr/platform/diaphen/2024/sensor-weather-11,Weather-Sensor-11,http://www.opensilex.org/vocabulary/oeso#SensingDevice,sensor,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#co2_concentration,CO2 Concentration,ppm,915.34,2025-05-07 02:15:48,0.859,Manual,researcher_02,None,N/A,N/A,Demo measurement day 1 - CO2 Concentration
DEMO_000126,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0594,Block2-Heat-Rep09-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,0.66,2025-05-06 20:07:48,0.944,Manual,sensor_system,Heat,N/A,N/A,Demo measurement day 1 - Stomatal Conductance
DEMO_000127,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0682,Block2-Salt-Rep07-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#water_use_efficiency,Water Use Efficiency,μmol/mmol,3.93,2025-05-07 02:24:33,0.903,Manual,researcher_03,Salt,N/A,N/A,Demo measurement day 1 - Water Use Efficiency
DEMO_000128,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block2-drought-rep10,Block2-Drought-Rep10,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#soil_temperature,Soil Temperature,°C,25.7,2025-05-07 02:04:16,0.978,Automated,sensor_system,Drought,2,10,Demo measurement day 1 - Soil Temperature
DEMO_000129,http://www.phenome-fppn.fr/platform/diaphen/2024/sensor-soil-20,Soil-Sensor-20,http://www.opensilex.org/vocabulary/oeso#SensingDevice,sensor,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#soil_pH,Soil pH,pH,7.0,2025-05-07 03:35:12,0.902,Manual,field_team,None,N/A,N/A,Demo measurement day 1 - Soil pH
