measurement_id,target_uri,target_name,target_type,target_category,variable_uri,variable_name,variable_unit,value,date,confidence,measurement_method,operator,treatment,block,replicate,notes
DEMO_000076,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block5-cold-rep09,Block5-Cold-Rep09,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#relative_humidity,Relative Humidity,%,65.6,2025-04-30 23:54:45,0.884,Semi-automated,field_team,Cold,5,9,Demo measurement day 1 - Relative Humidity
DEMO_000077,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0828,Block3-High-N-Rep06-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,150.0,2025-05-01 00:59:40,0.962,Semi-automated,sensor_system,High-N,N/A,N/A,Demo measurement day 1 - Dry Biomass
DEMO_000078,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0695,Block2-Salt-Rep09-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,15.1,2025-04-30 19:02:20,0.917,Semi-automated,field_team,Salt,N/A,N/A,Demo measurement day 1 - Stem Diameter
DEMO_000079,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0756,Block3-Drought-Rep02-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,0.17,2025-04-30 20:51:55,0.95,Automated,researcher_02,Drought,N/A,N/A,Demo measurement day 1 - Stomatal Conductance
DEMO_000080,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0694,Block2-Salt-Rep09-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,86.34,2025-04-30 16:58:42,0.936,Remote sensing,researcher_03,Salt,N/A,N/A,Demo measurement day 1 - Dry Biomass
DEMO_000081,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0334,Block1-Salt-Rep07-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#plant_height,Plant Height,cm,134.8,2025-04-30 16:29:51,0.944,Manual,sensor_system,Salt,N/A,N/A,Demo measurement day 1 - Plant Height
DEMO_000082,http://www.phenome-fppn.fr/platform/diaphen/2024/sensor-soil-17,Soil-Sensor-17,http://www.opensilex.org/vocabulary/oeso#SensingDevice,sensor,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#chlorophyll_content,Chlorophyll Content,SPAD,64.26,2025-05-01 04:08:56,0.925,Remote sensing,researcher_01,None,N/A,N/A,Demo measurement day 1 - Chlorophyll Content
DEMO_000083,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block3-low-n-rep05,Block3-Low-N-Rep05,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#plant_height,Plant Height,cm,107.1,2025-04-30 21:36:28,0.966,Remote sensing,researcher_03,Low-N,3,5,Demo measurement day 1 - Plant Height
DEMO_000084,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block2-heat-rep04,Block2-Heat-Rep04,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,0.85,2025-05-01 02:40:51,0.86,Manual,sensor_system,Heat,2,4,Demo measurement day 1 - Stomatal Conductance
DEMO_000085,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block4-low-n-rep05,Block4-Low-N-Rep05,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#precipitation,Precipitation,mm,40.8,2025-05-01 00:30:06,0.907,Remote sensing,researcher_02,Low-N,4,5,Demo measurement day 1 - Precipitation
DEMO_000087,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0660,Block2-Salt-Rep02-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,0.16,2025-04-30 20:19:49,0.886,Semi-automated,field_team,Salt,N/A,N/A,Demo measurement day 1 - Stomatal Conductance
DEMO_000088,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0734,Block3-Control-Rep07-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,0.12,2025-05-01 04:48:57,0.932,Automated,field_team,Control,N/A,N/A,Demo measurement day 1 - Stomatal Conductance
DEMO_000089,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0886,Block3-Low-N-Rep08-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,60.0,2025-04-30 21:57:01,0.898,Remote sensing,researcher_01,Low-N,N/A,N/A,Demo measurement day 1 - Leaf Count
DEMO_000090,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block7-cold-rep07,Block7-Cold-Rep07,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#plant_height,Plant Height,cm,107.5,2025-05-01 01:09:02,0.939,Remote sensing,researcher_01,Cold,7,7,Demo measurement day 1 - Plant Height
DEMO_000091,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0808,Block3-High-N-Rep02-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,21.0,2025-05-01 02:13:13,0.958,Automated,researcher_03,High-N,N/A,N/A,Demo measurement day 1 - Leaf Count
DEMO_000092,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0858,Block3-Low-N-Rep02-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,25.5,2025-04-30 17:35:19,0.885,Semi-automated,sensor_system,Low-N,N/A,N/A,Demo measurement day 1 - Stem Diameter
DEMO_000093,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0625,Block2-Cold-Rep05-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#fresh_biomass,Fresh Biomass,g,268.81,2025-04-30 22:25:56,0.91,Semi-automated,researcher_02,Cold,N/A,N/A,Demo measurement day 1 - Fresh Biomass
DEMO_000094,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0270,Block1-Cold-Rep04-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,9.3,2025-04-30 21:17:54,0.948,Automated,researcher_02,Cold,N/A,N/A,Demo measurement day 1 - Stem Diameter
DEMO_000095,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block5-high-n-rep02,Block5-High-N-Rep02,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,6.1,2025-04-30 15:59:45,0.875,Manual,researcher_03,High-N,5,2,Demo measurement day 1 - Stem Diameter
DEMO_000096,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0137,Block1-High-N-Rep08-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,32.0,2025-04-30 17:21:45,0.885,Manual,researcher_03,High-N,N/A,N/A,Demo measurement day 1 - Leaf Count
DEMO_000097,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0981,Block3-Cold-Rep07-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#root_length,Root Length,cm,34.2,2025-04-30 21:26:55,0.911,Manual,researcher_03,Cold,N/A,N/A,Demo measurement day 1 - Root Length
DEMO_000098,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0656,Block2-Salt-Rep02-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#water_use_efficiency,Water Use Efficiency,μmol/mmol,2.12,2025-05-01 03:22:46,0.945,Semi-automated,researcher_02,Salt,N/A,N/A,Demo measurement day 1 - Water Use Efficiency
DEMO_000099,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block3-low-n-rep08,Block3-Low-N-Rep08,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#plant_height,Plant Height,cm,29.6,2025-04-30 22:02:30,0.937,Automated,researcher_03,Low-N,3,8,Demo measurement day 1 - Plant Height
DEMO_000100,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block4-low-n-rep06,Block4-Low-N-Rep06,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#fresh_biomass,Fresh Biomass,g,686.74,2025-04-30 22:40:39,0.963,Remote sensing,researcher_03,Low-N,4,6,Demo measurement day 1 - Fresh Biomass
DEMO_000101,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0549,Block2-Low-N-Rep10-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,9.86,2025-04-30 17:05:35,0.943,Semi-automated,researcher_03,Low-N,N/A,N/A,Demo measurement day 1 - Dry Biomass
DEMO_000102,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block1-low-n-rep05,Block1-Low-N-Rep05,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#soil_pH,Soil pH,pH,8.0,2025-04-30 22:23:57,0.918,Manual,sensor_system,Low-N,1,5,Demo measurement day 1 - Soil pH
DEMO_000103,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block4-high-n-rep03,Block4-High-N-Rep03,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#chlorophyll_content,Chlorophyll Content,SPAD,42.21,2025-05-01 00:24:50,0.882,Remote sensing,researcher_02,High-N,4,3,Demo measurement day 1 - Chlorophyll Content
DEMO_000104,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0007,Block1-Control-Rep02-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#fresh_biomass,Fresh Biomass,g,415.07,2025-05-01 06:18:36,0.949,Automated,researcher_02,Control,N/A,N/A,Demo measurement day 1 - Fresh Biomass
DEMO_000105,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0462,Block2-High-N-Rep03-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#fresh_biomass,Fresh Biomass,g,347.99,2025-04-30 16:26:08,0.98,Automated,researcher_03,High-N,N/A,N/A,Demo measurement day 1 - Fresh Biomass
DEMO_000106,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0326,Block1-Salt-Rep06-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#fresh_biomass,Fresh Biomass,g,625.35,2025-05-01 00:38:48,0.962,Automated,sensor_system,Salt,N/A,N/A,Demo measurement day 1 - Fresh Biomass
DEMO_000107,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0317,Block1-Salt-Rep04-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#water_use_efficiency,Water Use Efficiency,μmol/mmol,7.61,2025-05-01 04:45:52,0.933,Manual,researcher_01,Salt,N/A,N/A,Demo measurement day 1 - Water Use Efficiency
DEMO_000108,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0207,Block1-Heat-Rep02-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,0.32,2025-05-01 02:18:25,0.966,Semi-automated,field_team,Heat,N/A,N/A,Demo measurement day 1 - Stomatal Conductance
DEMO_000109,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block5-heat-rep04,Block5-Heat-Rep04,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#co2_concentration,CO2 Concentration,ppm,951.33,2025-05-01 02:09:59,0.955,Semi-automated,researcher_02,Heat,5,4,Demo measurement day 1 - CO2 Concentration
DEMO_000110,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0773,Block3-Drought-Rep05-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,5.45,2025-05-01 06:15:51,0.89,Remote sensing,sensor_system,Drought,N/A,N/A,Demo measurement day 1 - Leaf Area Index
DEMO_000111,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block1-low-n-rep10,Block1-Low-N-Rep10,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#water_use_efficiency,Water Use Efficiency,μmol/mmol,7.72,2025-04-30 22:27:13,0.967,Semi-automated,sensor_system,Low-N,1,10,Demo measurement day 1 - Water Use Efficiency
DEMO_000112,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0267,Block1-Cold-Rep04-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,4.0,2025-04-30 18:48:30,0.97,Automated,sensor_system,Cold,N/A,N/A,Demo measurement day 1 - Leaf Count
DEMO_000113,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block6-control-rep10,Block6-Control-Rep10,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#relative_humidity,Relative Humidity,%,90.0,2025-04-30 16:33:18,0.874,Manual,researcher_03,Control,6,10,Demo measurement day 1 - Relative Humidity
DEMO_000114,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block6-control-rep10,Block6-Control-Rep10,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#relative_humidity,Relative Humidity,%,39.8,2025-04-30 21:29:40,0.945,Semi-automated,researcher_02,Control,6,10,Demo measurement day 1 - Relative Humidity
DEMO_000115,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block4-drought-rep05,Block4-Drought-Rep05,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#precipitation,Precipitation,mm,4.6,2025-05-01 06:14:49,0.935,Semi-automated,researcher_03,Drought,4,5,Demo measurement day 1 - Precipitation
DEMO_000116,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0273,Block1-Cold-Rep05-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,4.3,2025-04-30 18:49:49,0.948,Remote sensing,researcher_03,Cold,N/A,N/A,Demo measurement day 1 - Stem Diameter
DEMO_000117,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block6-control-rep08,Block6-Control-Rep08,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,2.1,2025-05-01 05:01:26,0.951,Semi-automated,researcher_01,Control,6,8,Demo measurement day 1 - Stem Diameter
DEMO_000118,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0961,Block3-Cold-Rep03-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,42.0,2025-04-30 19:13:17,0.906,Manual,sensor_system,Cold,N/A,N/A,Demo measurement day 1 - Leaf Count
DEMO_000119,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block4-salt-rep04,Block4-Salt-Rep04,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#soil_moisture,Soil Moisture,%,79.3,2025-04-30 16:01:22,0.965,Automated,researcher_01,Salt,4,4,Demo measurement day 1 - Soil Moisture
DEMO_000120,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0213,Block1-Heat-Rep03-Plant3,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,30.0,2025-04-30 16:30:17,0.985,Automated,researcher_01,Heat,N/A,N/A,Demo measurement day 1 - Stem Diameter
DEMO_000121,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0740,Block3-Control-Rep08-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,1.37,2025-05-01 01:52:58,0.946,Manual,sensor_system,Control,N/A,N/A,Demo measurement day 1 - Stomatal Conductance
DEMO_000122,http://www.phenome-fppn.fr/platform/diaphen/2024/sensor-canopy-08,Canopy-Sensor-08,http://www.opensilex.org/vocabulary/oeso#SensingDevice,sensor,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#soil_moisture,Soil Moisture,%,70.1,2025-05-01 02:56:30,0.958,Semi-automated,researcher_02,None,N/A,N/A,Demo measurement day 1 - Soil Moisture
DEMO_000123,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0462,Block2-High-N-Rep03-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#fresh_biomass,Fresh Biomass,g,386.09,2025-04-30 19:13:51,0.945,Remote sensing,field_team,High-N,N/A,N/A,Demo measurement day 1 - Fresh Biomass
DEMO_000124,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0157,Block1-Low-N-Rep02-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,29.28,2025-04-30 22:58:52,0.956,Remote sensing,researcher_03,Low-N,N/A,N/A,Demo measurement day 1 - Dry Biomass
DEMO_000125,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block6-salt-rep10,Block6-Salt-Rep10,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,1.2,2025-04-30 23:38:52,0.948,Manual,researcher_01,Salt,6,10,Demo measurement day 1 - Stomatal Conductance
DEMO_000126,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0086,Block1-Drought-Rep08-Plant1,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stem_diameter,Stem Diameter,mm,2.4,2025-05-01 05:30:04,0.967,Semi-automated,researcher_02,Drought,N/A,N/A,Demo measurement day 1 - Stem Diameter
DEMO_000127,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0884,Block3-Low-N-Rep07-Plant4,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,1.31,2025-04-30 17:20:13,0.942,Semi-automated,researcher_03,Low-N,N/A,N/A,Demo measurement day 1 - Leaf Area Index
DEMO_000128,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0145,Block1-High-N-Rep09-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#plant_height,Plant Height,cm,147.3,2025-05-01 05:34:29,0.888,Manual,researcher_02,High-N,N/A,N/A,Demo measurement day 1 - Plant Height
DEMO_000129,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0595,Block2-Heat-Rep09-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,36.0,2025-04-30 16:06:43,0.976,Automated,researcher_01,Heat,N/A,N/A,Demo measurement day 1 - Leaf Count
DEMO_000130,http://www.phenome-fppn.fr/platform/diaphen/2024/plot-block4-salt-rep07,Block4-Salt-Rep07,http://www.opensilex.org/vocabulary/oeso#Plot,plot,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#chlorophyll_content,Chlorophyll Content,SPAD,28.95,2025-04-30 20:56:01,0.923,Remote sensing,researcher_03,Salt,4,7,Demo measurement day 1 - Chlorophyll Content
DEMO_000131,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0170,Block1-Low-N-Rep04-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#stomatal_conductance,Stomatal Conductance,mol/m²/s,1.0,2025-04-30 17:50:11,0.92,Manual,field_team,Low-N,N/A,N/A,Demo measurement day 1 - Stomatal Conductance
DEMO_000132,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0522,Block2-Low-N-Rep05-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#fresh_biomass,Fresh Biomass,g,428.23,2025-05-01 00:33:34,0.905,Manual,sensor_system,Low-N,N/A,N/A,Demo measurement day 1 - Fresh Biomass
DEMO_000133,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0432,Block2-Drought-Rep07-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_count,Leaf Count,count,18.0,2025-04-30 20:06:56,0.931,Manual,field_team,Drought,N/A,N/A,Demo measurement day 1 - Leaf Count
DEMO_000134,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0995,Block3-Cold-Rep09-Plant5,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#leaf_area_index,Leaf Area Index,m²/m²,2.4,2025-05-01 01:57:59,0.966,Remote sensing,field_team,Cold,N/A,N/A,Demo measurement day 1 - Leaf Area Index
DEMO_000135,http://www.phenome-fppn.fr/platform/diaphen/2024/plant-0022,Block1-Control-Rep05-Plant2,http://www.opensilex.org/vocabulary/oeso#Plant,plant,http://www.phenome-fppn.fr/platform/diaphen/2024/v1#dry_biomass,Dry Biomass,g,17.14,2025-04-30 19:56:28,0.895,Semi-automated,field_team,Control,N/A,N/A,Demo measurement day 1 - Dry Biomass
